report_id,title,accident_date,location,parent_code,parent_name,subcategory_code,subcategory_name,score,pct_of_parent,combined_confidence,n_chunks,rank,your_decision,notes
AAR1703.pdf,"Impact with Power Lines Heart of Texas Hot Air Balloon Rides Balóny Kubíček BB85Z, N2469L",2016-07-29,"Lockhart, TX",CFIT,Controlled Flight Into Terrain,CFIT-PROC,Procedural Deviation,0.44132533774110894,32.6,0.2127722801595925,2,3,,
AAR1703.pdf,"Impact with Power Lines Heart of Texas Hot Air Balloon Rides Balóny Kubíček BB85Z, N2469L",2016-07-29,"Lockhart, TX",CFIT,Controlled Flight Into Terrain,CFIT-VIS,Visual Conditions/Illusions,0.4652127524130929,34.3,0.23627086335013708,2,1,,
AAR1703.pdf,"Impact with Power Lines Heart of Texas Hot Air Balloon Rides Balóny Kubíček BB85Z, N2469L",2016-07-29,"Lockhart, TX",CFIT,Controlled Flight Into Terrain,HF-VIOLATION,Violation,0.44788664981812254,33.1,0.21292279646885018,2,2,,
AAR1703.pdf,"Impact with Power Lines Heart of Texas Hot Air Balloon Rides Balóny Kubíček BB85Z, N2469L",2016-07-29,"Lockhart, TX",LOC-I,Loss of Control - Inflight,HF-DECISION,Decision Error,0.43012059337920394,36.5,0.2615012112650198,1,1,,
AAR1703.pdf,"Impact with Power Lines Heart of Texas Hot Air Balloon Rides Balóny Kubíček BB85Z, N2469L",2016-07-29,"Lockhart, TX",LOC-I,Loss of Control - Inflight,LOC-I-SD,Spatial Disorientation,0.3639687395200254,30.9,0.2139056602468471,1,3,,
AAR1703.pdf,"Impact with Power Lines Heart of Texas Hot Air Balloon Rides Balóny Kubíček BB85Z, N2469L",2016-07-29,"Lockhart, TX",LOC-I,Loss of Control - Inflight,LOC-I-UPSET,Aircraft Upset,0.38356928743812896,32.6,0.22800804474549097,1,2,,
AAR1801.pdf,"Uncontained Engine Failure and Subsequent Fire American Airlines Flight 383 Boeing 767-323, N345AN",2016-10-27,"Chicago, IL",FUEL,Fuel Related,FUEL-CONTAM,Fuel Contamination,0.3981764915347519,100.0,0.2093924638068174,1,1,,
AAR1801.pdf,"Uncontained Engine Failure and Subsequent Fire American Airlines Flight 383 Boeing 767-323, N345AN",2016-10-27,"Chicago, IL",SCF-PP,System/Component Failure - Powerplant,SCF-PP-ENG,Engine Mechanical Failure,0.5680144596448944,37.5,0.27005198417639786,4,1,,
AAR1801.pdf,"Uncontained Engine Failure and Subsequent Fire American Airlines Flight 383 Boeing 767-323, N345AN",2016-10-27,"Chicago, IL",SCF-PP,System/Component Failure - Powerplant,SCF-PP-FIRE,Powerplant Fire,0.5461827830384838,36.1,0.22731045669547437,3,2,,
AAR1801.pdf,"Uncontained Engine Failure and Subsequent Fire American Airlines Flight 383 Boeing 767-323, N345AN",2016-10-27,"Chicago, IL",SCF-PP,System/Component Failure - Powerplant,SCF-PP-PROP,Propeller/Rotor Failure,0.40052962945907267,26.4,0.24636502164022614,1,3,,
AAR1802.pdf,"Collision with Terrain Hageland Aviation Services, Inc. dba Ravn Connect Flight 3153 Cessna 208B, N208SD",2016-10-01,"Togiak, AK",CFIT,Controlled Flight Into Terrain,CFIT-SA,Situational Awareness,0.4516693292091014,30.5,0.2533932580836888,2,3,,
AAR1802.pdf,"Collision with Terrain Hageland Aviation Services, Inc. dba Ravn Connect Flight 3153 Cessna 208B, N208SD",2016-10-01,"Togiak, AK",CFIT,Controlled Flight Into Terrain,CFIT-TAWS,TAWS/GPWS Issues,0.5595918980646175,37.8,0.3433999288975849,2,1,,
AAR1802.pdf,"Collision with Terrain Hageland Aviation Services, Inc. dba Ravn Connect Flight 3153 Cessna 208B, N208SD",2016-10-01,"Togiak, AK",CFIT,Controlled Flight Into Terrain,HF-VIOLATION,Violation,0.46786613628666707,31.6,0.23055830381638606,2,2,,
AAR1802.pdf,"Collision with Terrain Hageland Aviation Services, Inc. dba Ravn Connect Flight 3153 Cessna 208B, N208SD",2016-10-01,"Togiak, AK",LOC-I,Loss of Control - Inflight,HF-VIOLATION,Violation,0.40797499608137544,50.7,0.21948662080321618,1,1,,
AAR1802.pdf,"Collision with Terrain Hageland Aviation Services, Inc. dba Ravn Connect Flight 3153 Cessna 208B, N208SD",2016-10-01,"Togiak, AK",LOC-I,Loss of Control - Inflight,LOC-I-ENV,Environmental LOC,0.397049373194412,49.3,0.21246063332807275,1,2,,
AAR1902.pdf,"Departure From Controlled Flight Trans-Pacific Air Charter, LLC Learjet 35A, N452DA , New Jersey May 15, 2017",2017-05-14,"Teterboro, NJ",CFIT,Controlled Flight Into Terrain,CFIT-NAV,Navigation Error,0.4991334685558242,37.1,0.22628805001274288,2,1,,
AAR1902.pdf,"Departure From Controlled Flight Trans-Pacific Air Charter, LLC Learjet 35A, N452DA , New Jersey May 15, 2017",2017-05-14,"Teterboro, NJ",CFIT,Controlled Flight Into Terrain,CFIT-PROC,Procedural Deviation,0.43207734208513976,32.1,0.24641703577452934,1,2,,
AAR1902.pdf,"Departure From Controlled Flight Trans-Pacific Air Charter, LLC Learjet 35A, N452DA , New Jersey May 15, 2017",2017-05-14,"Teterboro, NJ",CFIT,Controlled Flight Into Terrain,HF-PERCEPTUAL,Perceptual Error,0.4158343301295317,30.9,0.21017400064661243,1,3,,
AAR1902.pdf,"Departure From Controlled Flight Trans-Pacific Air Charter, LLC Learjet 35A, N452DA , New Jersey May 15, 2017",2017-05-14,"Teterboro, NJ",LOC-I,Loss of Control - Inflight,LOC-I-STALL,Aerodynamic Stall,0.4990252326277367,54.6,0.2437147335720093,2,1,,
AAR1902.pdf,"Departure From Controlled Flight Trans-Pacific Air Charter, LLC Learjet 35A, N452DA , New Jersey May 15, 2017",2017-05-14,"Teterboro, NJ",LOC-I,Loss of Control - Inflight,LOC-I-UPSET,Aircraft Upset,0.4148098714407936,45.4,0.2261183207045106,1,2,,
AAR1903.pdf,"Left Engine Failure and Subsequent Depressurization Southwest Airlines Flight 1380 Boeing 737-7H4, N772SW",2018-04-16,"Philadelphia, PA",LOC-I,Loss of Control - Inflight,LOC-I-STALL,Aerodynamic Stall,0.3742244716536418,100.0,0.20882994320079448,1,1,,
AAR1903.pdf,"Left Engine Failure and Subsequent Depressurization Southwest Airlines Flight 1380 Boeing 737-7H4, N772SW",2018-04-16,"Philadelphia, PA",SCF-PP,System/Component Failure - Powerplant,SCF-PP-ENG,Engine Mechanical Failure,0.5587266310032677,59.8,0.24709880123010328,3,1,,
AAR1903.pdf,"Left Engine Failure and Subsequent Depressurization Southwest Airlines Flight 1380 Boeing 737-7H4, N772SW",2018-04-16,"Philadelphia, PA",SCF-PP,System/Component Failure - Powerplant,SCF-PP-PROP,Propeller/Rotor Failure,0.37635546215834925,40.2,0.21670895232822243,1,2,,
AAR2001.pdf,"Helicopter Air Ambulance Collision with Terrain Survival Flight Inc. Bell 407 Helicopter, N191SF",2019-01-28,"Zaleski, OH",CFIT,Controlled Flight Into Terrain,HF-VIOLATION,Violation,0.3754376656559595,100.0,0.20400349152307382,1,1,,
AAR2002.pdf,"Rapid Descent and Crash into Water Atlas Air Inc. Flight 3591 Boeing 767-375BCF, N1217A",2019-02-22,"Trinty Bay, TX",LOC-I,Loss of Control - Inflight,HF-PERCEPTUAL,Perceptual Error,0.4777757437915351,30.4,0.25933219005452424,2,3,,
AAR2002.pdf,"Rapid Descent and Crash into Water Atlas Air Inc. Flight 3591 Boeing 767-375BCF, N1217A",2019-02-22,"Trinty Bay, TX",LOC-I,Loss of Control - Inflight,LOC-I-STALL,Aerodynamic Stall,0.5240862639945798,33.4,0.28482419877281706,2,2,,
AAR2002.pdf,"Rapid Descent and Crash into Water Atlas Air Inc. Flight 3591 Boeing 767-375BCF, N1217A",2019-02-22,"Trinty Bay, TX",LOC-I,Loss of Control - Inflight,LOC-I-UPSET,Aircraft Upset,0.568264604115811,36.2,0.2759350097179798,4,1,,
AAR2002.pdf,"Rapid Descent and Crash into Water Atlas Air Inc. Flight 3591 Boeing 767-375BCF, N1217A",2019-02-22,"Trinty Bay, TX",SCF-NP,System/Component Failure - Non-Powerplant,SCF-NP-FLT,Flight Control System,0.3998331620461552,100.0,0.20584848340727455,1,1,,
AAR2101.pdf,"Rapid Descent Into Terrain Island Express Helicopters Inc. Sikorsky S-76B, N72EX",2020-01-25,"Calabasas, CA",CFIT,Controlled Flight Into Terrain,HF-DECISION,Decision Error,0.40692878026209467,27.9,0.22218056326432406,1,3,,
AAR2101.pdf,"Rapid Descent Into Terrain Island Express Helicopters Inc. Sikorsky S-76B, N72EX",2020-01-25,"Calabasas, CA",CFIT,Controlled Flight Into Terrain,HF-PERCEPTUAL,Perceptual Error,0.4897960909659611,33.6,0.2450121933306706,2,2,,
AAR2101.pdf,"Rapid Descent Into Terrain Island Express Helicopters Inc. Sikorsky S-76B, N72EX",2020-01-25,"Calabasas, CA",CFIT,Controlled Flight Into Terrain,HF-VIOLATION,Violation,0.560300129215265,38.5,0.24706646157473655,4,1,,
AAR2101.pdf,"Rapid Descent Into Terrain Island Express Helicopters Inc. Sikorsky S-76B, N72EX",2020-01-25,"Calabasas, CA",LOC-I,Loss of Control - Inflight,HF-PERCEPTUAL,Perceptual Error,0.4137329961797404,32.0,0.20927689152495546,1,3,,
AAR2101.pdf,"Rapid Descent Into Terrain Island Express Helicopters Inc. Sikorsky S-76B, N72EX",2020-01-25,"Calabasas, CA",LOC-I,Loss of Control - Inflight,LOC-I-SD,Spatial Disorientation,0.4634067075536929,35.9,0.23922955193264567,1,1,,
AAR2101.pdf,"Rapid Descent Into Terrain Island Express Helicopters Inc. Sikorsky S-76B, N72EX",2020-01-25,"Calabasas, CA",LOC-I,Loss of Control - Inflight,LOC-I-UPSET,Aircraft Upset,0.4150298054045567,32.1,0.21005885214859535,1,2,,
AAR2102.pdf,"Collision with Terrain During Takeoff of Parachute Jump Flight Beech King Air 65-A90, N256TA",2019-06-20,"Mokuleia, HI",LOC-I,Loss of Control - Inflight,LOC-I-LOAD,Loading/CG Issues,0.4238004429959822,25.8,0.21693983296703023,1,3,,
AAR2102.pdf,"Collision with Terrain During Takeoff of Parachute Jump Flight Beech King Air 65-A90, N256TA",2019-06-20,"Mokuleia, HI",LOC-I,Loss of Control - Inflight,LOC-I-STALL,Aerodynamic Stall,0.6175364828385825,37.6,0.31282108122412877,4,1,,
AAR2102.pdf,"Collision with Terrain During Takeoff of Parachute Jump Flight Beech King Air 65-A90, N256TA",2019-06-20,"Mokuleia, HI",LOC-I,Loss of Control - Inflight,LOC-I-UPSET,Aircraft Upset,0.6010478805711805,36.6,0.2931766695626694,4,2,,
AAR2102.pdf,"Collision with Terrain During Takeoff of Parachute Jump Flight Beech King Air 65-A90, N256TA",2019-06-20,"Mokuleia, HI",SCF-NP,System/Component Failure - Non-Powerplant,SCF-NP-STRUCT,Structural Failure,0.4173677426487565,100.0,0.21402985927194337,1,1,,
AAR68AH.pdf,Crash of Pan American World Airways Boeing 727,1966-11-14,"Berlin, State not available",CFIT,Controlled Flight Into Terrain,CFIT-PROC,Procedural Deviation,0.4108207984749359,34.4,0.23229253611263806,1,1,,
AAR68AH.pdf,Crash of Pan American World Airways Boeing 727,1966-11-14,"Berlin, State not available",CFIT,Controlled Flight Into Terrain,HF-DECISION,Decision Error,0.38343809952444047,32.1,0.21381012954846784,1,3,,
AAR68AH.pdf,Crash of Pan American World Airways Boeing 727,1966-11-14,"Berlin, State not available",CFIT,Controlled Flight Into Terrain,HF-PERCEPTUAL,Perceptual Error,0.4002562932971302,33.5,0.2005936731593501,1,2,,
AAR6903.pdf,"Branifff Airways, Inc., Lockheed L-188, N9707C",1968-05-02,"Dawson, TX",LOC-I,Loss of Control - Inflight,HF-PERCEPTUAL,Perceptual Error,0.4021010049540286,25.4,0.24122107976024076,1,3,,
AAR6903.pdf,"Branifff Airways, Inc., Lockheed L-188, N9707C",1968-05-02,"Dawson, TX",LOC-I,Loss of Control - Inflight,LOC-I-ENV,Environmental LOC,0.5811281099037326,36.7,0.27194197482146953,3,2,,
AAR6903.pdf,"Branifff Airways, Inc., Lockheed L-188, N9707C",1968-05-02,"Dawson, TX",LOC-I,Loss of Control - Inflight,LOC-I-UPSET,Aircraft Upset,0.5988586711473198,37.9,0.2825400993198206,4,1,,
AAR6903.pdf,"Branifff Airways, Inc., Lockheed L-188, N9707C",1968-05-02,"Dawson, TX",SCF-NP,System/Component Failure - Non-Powerplant,SCF-NP-FLT,Flight Control System,0.4926241839119615,44.9,0.2440876401166186,2,2,,
AAR6903.pdf,"Branifff Airways, Inc., Lockheed L-188, N9707C",1968-05-02,"Dawson, TX",SCF-NP,System/Component Failure - Non-Powerplant,SCF-NP-STRUCT,Structural Failure,0.603317729831011,55.1,0.2688398535710887,3,1,,
AAR6903.pdf,"Branifff Airways, Inc., Lockheed L-188, N9707C",1968-05-02,"Dawson, TX",WSTRW,Wind Shear/Thunderstorm,WSTRW-TSTORM,Thunderstorm Encounter,0.5663021564165388,100.0,0.2638954134827102,4,1,,
AAR6907.pdf,"Los Angeles Airways, Inc., 5-61L, Helicopter, N300Y",1968-08-13,"Compton, CA",SCF-PP,System/Component Failure - Powerplant,SCF-PP-PROP,Propeller/Rotor Failure,0.4619564383626682,100.0,0.2458093353676346,1,1,,
AAR6908.pdf,"Pan American Airways, Inc., Boeing 707- 321C, N799PA",1968-12-25,"Anchorage, AK",ICE,Icing,ICE-INDUCT,Induction Icing,0.45808401706775354,48.0,0.3377679196566807,1,2,,
AAR6908.pdf,"Pan American Airways, Inc., Boeing 707- 321C, N799PA",1968-12-25,"Anchorage, AK",ICE,Icing,ICE-STRUCT,Structural Icing,0.49538935158336894,52.0,0.30566822916027836,2,1,,
AAR6908.pdf,"Pan American Airways, Inc., Boeing 707- 321C, N799PA",1968-12-25,"Anchorage, AK",LOC-I,Loss of Control - Inflight,LOC-I-STALL,Aerodynamic Stall,0.40948749884078584,51.1,0.22050932945888504,1,1,,
AAR6908.pdf,"Pan American Airways, Inc., Boeing 707- 321C, N799PA",1968-12-25,"Anchorage, AK",LOC-I,Loss of Control - Inflight,LOC-I-UPSET,Aircraft Upset,0.3914284970008729,48.9,0.20889341230133784,1,2,,
AAR7001.pdf,"Los Angeles Airways, Inc., Sikorsky S-61L, N303Y",1968-05-21,"Paramount, CA",LOC-I,Loss of Control - Inflight,LOC-I-STALL,Aerodynamic Stall,0.40438492221940864,48.0,0.21970902758487432,1,2,,
AAR7001.pdf,"Los Angeles Airways, Inc., Sikorsky S-61L, N303Y",1968-05-21,"Paramount, CA",LOC-I,Loss of Control - Inflight,LOC-I-SYS,System-Induced LOC,0.4373340907639208,52.0,0.24114473519504329,1,1,,
AAR7001.pdf,"Los Angeles Airways, Inc., Sikorsky S-61L, N303Y",1968-05-21,"Paramount, CA",SCF-PP,System/Component Failure - Powerplant,SCF-PP-ENG,Engine Mechanical Failure,0.4000179091467844,40.2,0.2444957696148852,1,2,,
AAR7001.pdf,"Los Angeles Airways, Inc., Sikorsky S-61L, N303Y",1968-05-21,"Paramount, CA",SCF-PP,System/Component Failure - Powerplant,SCF-PP-PROP,Propeller/Rotor Failure,0.5941806940010198,59.8,0.31530451995909137,2,1,,
AAR7005.pdf,"Minerial County Airlines d.b.a. Hawthorne Nevada Airlines, DC-3, N15570",1969-02-17,"Lone Pine , CA",CFIT,Controlled Flight Into Terrain,CFIT-NAV,Navigation Error,0.43833058586354445,31.2,0.21298034784658834,2,3,,
AAR7005.pdf,"Minerial County Airlines d.b.a. Hawthorne Nevada Airlines, DC-3, N15570",1969-02-17,"Lone Pine , CA",CFIT,Controlled Flight Into Terrain,CFIT-PROC,Procedural Deviation,0.5119871954816676,36.5,0.24162936920653483,3,1,,
AAR7005.pdf,"Minerial County Airlines d.b.a. Hawthorne Nevada Airlines, DC-3, N15570",1969-02-17,"Lone Pine , CA",CFIT,Controlled Flight Into Terrain,HF-VIOLATION,Violation,0.4526988331842393,32.3,0.24295941197014473,2,2,,
AAR7006.pdf,"United Air Lines, Inc., Boeing 727-22C, N7434U",1969-01-17,"Los Angeles, CA",SCF-PP,System/Component Failure - Powerplant,SCF-PP-ENG,Engine Mechanical Failure,0.4087298413686311,48.7,0.23449783632222476,1,2,,
AAR7006.pdf,"United Air Lines, Inc., Boeing 727-22C, N7434U",1969-01-17,"Los Angeles, CA",SCF-PP,System/Component Failure - Powerplant,SCF-PP-FIRE,Powerplant Fire,0.43134334499751975,51.3,0.2500002875207773,1,1,,
AAR7007.pdf,"Northeast Airlines, Inc., Fairchild Hiller FH-227C, N380NE",1968-10-24,"Hanover, NH",CFIT,Controlled Flight Into Terrain,CFIT-NAV,Navigation Error,0.4237673931751151,33.1,0.22785883750266542,1,2,,
AAR7007.pdf,"Northeast Airlines, Inc., Fairchild Hiller FH-227C, N380NE",1968-10-24,"Hanover, NH",CFIT,Controlled Flight Into Terrain,CFIT-PROC,Procedural Deviation,0.4212654317412776,32.9,0.22626238590939984,1,3,,
AAR7007.pdf,"Northeast Airlines, Inc., Fairchild Hiller FH-227C, N380NE",1968-10-24,"Hanover, NH",CFIT,Controlled Flight Into Terrain,HF-PERCEPTUAL,Perceptual Error,0.43364928546235826,33.9,0.2341642754974675,1,1,,
AAR7007.pdf,"Northeast Airlines, Inc., Fairchild Hiller FH-227C, N380NE",1968-10-24,"Hanover, NH",LOC-I,Loss of Control - Inflight,HF-PERCEPTUAL,Perceptual Error,0.4300125654029169,100.0,0.21598067520026043,1,1,,
AAR7009.pdf,"Puerto Rico International Airlines, Inc., De Havilland Heron 114-2, N563PR",1969-03-04,"San Juan, PR",CFIT,Controlled Flight Into Terrain,CFIT-NAV,Navigation Error,0.41857885943686857,31.5,0.25568214077175266,1,3,,
AAR7009.pdf,"Puerto Rico International Airlines, Inc., De Havilland Heron 114-2, N563PR",1969-03-04,"San Juan, PR",CFIT,Controlled Flight Into Terrain,CFIT-SA,Situational Awareness,0.42151253972663644,31.7,0.2578136089966049,1,2,,
AAR7009.pdf,"Puerto Rico International Airlines, Inc., De Havilland Heron 114-2, N563PR",1969-03-04,"San Juan, PR",CFIT,Controlled Flight Into Terrain,HF-PERCEPTUAL,Perceptual Error,0.4893491796344538,36.8,0.25708602901136574,2,1,,
AAR7012.pdf,"Mohawk Airlines, Inc., Fairchild Hiller FH-227B, N7811M",1969-11-18,"Glens Falls, NY",CFIT,Controlled Flight Into Terrain,CFIT-PROC,Procedural Deviation,0.3573103198931359,28.9,0.2032177291814404,1,3,,
AAR7012.pdf,"Mohawk Airlines, Inc., Fairchild Hiller FH-227B, N7811M",1969-11-18,"Glens Falls, NY",CFIT,Controlled Flight Into Terrain,CFIT-SA,Situational Awareness,0.43615311629449327,35.3,0.21627054450068728,2,2,,
AAR7012.pdf,"Mohawk Airlines, Inc., Fairchild Hiller FH-227B, N7811M",1969-11-18,"Glens Falls, NY",CFIT,Controlled Flight Into Terrain,CFIT-VIS,Visual Conditions/Illusions,0.4408760032035852,35.7,0.2230291181842563,2,1,,
AAR7012.pdf,"Mohawk Airlines, Inc., Fairchild Hiller FH-227B, N7811M",1969-11-18,"Glens Falls, NY",WSTRW,Wind Shear/Thunderstorm,WSTRW-MICRO,Microburst,0.39963601876272026,53.3,0.2444746696003726,1,1,,
AAR7012.pdf,"Mohawk Airlines, Inc., Fairchild Hiller FH-227B, N7811M",1969-11-18,"Glens Falls, NY",WSTRW,Wind Shear/Thunderstorm,WSTRW-TSTORM,Thunderstorm Encounter,0.3498747921742006,46.7,0.20793869608642523,1,2,,
AAR7013.pdf,"Cessna 310N, N4111Q",1969-04-11,"Upland, CA",LOC-I,Loss of Control - Inflight,LOC-I-UPSET,Aircraft Upset,0.40342212537254385,100.0,0.2129027027703477,1,1,,
AAR7017.pdf,"Compania Dominicana de Aviacion, Douglas DC-4, Convair ATL 98, HI-168",1969-06-22,"Miami, FL",SCF-PP,System/Component Failure - Powerplant,SCF-PP-ENG,Engine Mechanical Failure,0.5977799674934041,58.2,0.286705891263101,3,1,,
AAR7017.pdf,"Compania Dominicana de Aviacion, Douglas DC-4, Convair ATL 98, HI-168",1969-06-22,"Miami, FL",SCF-PP,System/Component Failure - Powerplant,SCF-PP-FIRE,Powerplant Fire,0.42993181447165885,41.8,0.22502710722716252,2,2,,
AAR7018.pdf,"Air South, Inc., Beechcraft B-99, N844NS",1969-07-05,"Monroe, GA",LOC-I,Loss of Control - Inflight,LOC-I-ENV,Environmental LOC,0.4903490976410474,32.1,0.2468890965731481,2,3,,
AAR7018.pdf,"Air South, Inc., Beechcraft B-99, N844NS",1969-07-05,"Monroe, GA",LOC-I,Loss of Control - Inflight,LOC-I-SYS,System-Induced LOC,0.49736983198733,32.5,0.25081306891818844,2,2,,
AAR7018.pdf,"Air South, Inc., Beechcraft B-99, N844NS",1969-07-05,"Monroe, GA",LOC-I,Loss of Control - Inflight,LOC-I-UPSET,Aircraft Upset,0.5409598077049161,35.4,0.31251491970282397,2,1,,
AAR7018.pdf,"Air South, Inc., Beechcraft B-99, N844NS",1969-07-05,"Monroe, GA",SCF-NP,System/Component Failure - Non-Powerplant,SCF-NP-FLT,Flight Control System,0.5158748401420763,55.0,0.2856490271069156,2,1,,
AAR7018.pdf,"Air South, Inc., Beechcraft B-99, N844NS",1969-07-05,"Monroe, GA",SCF-NP,System/Component Failure - Non-Powerplant,SCF-NP-STRUCT,Structural Failure,0.4226212898998822,45.0,0.2741850568364862,1,2,,
AAR7020.pdf,"Ozark Air Lines, Inc., Douglas DC-9-15, N974Z",1968-12-26,"Souix City, IL",ICE,Icing,ICE-INDUCT,Induction Icing,0.427289583243181,28.7,0.3159503265672483,1,3,,
AAR7020.pdf,"Ozark Air Lines, Inc., Douglas DC-9-15, N974Z",1968-12-26,"Souix City, IL",ICE,Icing,ICE-PITOT,Pitot/Static Icing,0.4815760562911318,32.3,0.23474300828974642,3,2,,
AAR7020.pdf,"Ozark Air Lines, Inc., Douglas DC-9-15, N974Z",1968-12-26,"Souix City, IL",ICE,Icing,ICE-STRUCT,Structural Icing,0.581402596087462,39.0,0.3282883181829853,5,1,,
AAR7020.pdf,"Ozark Air Lines, Inc., Douglas DC-9-15, N974Z",1968-12-26,"Souix City, IL",LOC-I,Loss of Control - Inflight,HF-DECISION,Decision Error,0.4257847895580563,28.8,0.2240237762696735,2,3,,
AAR7020.pdf,"Ozark Air Lines, Inc., Douglas DC-9-15, N974Z",1968-12-26,"Souix City, IL",LOC-I,Loss of Control - Inflight,LOC-I-STALL,Aerodynamic Stall,0.594471577187758,40.2,0.309360468979343,3,1,,
AAR7020.pdf,"Ozark Air Lines, Inc., Douglas DC-9-15, N974Z",1968-12-26,"Souix City, IL",LOC-I,Loss of Control - Inflight,LOC-I-UPSET,Aircraft Upset,0.45869927981804004,31.0,0.3138441678171978,1,2,,
AAR7022.pdf,"The Pittston Company Aero Commander 1121, N236JP",1969-10-30,"Rural Retreet, VA",SCF-NP,System/Component Failure - Non-Powerplant,SCF-NP-ELEC,Electrical System,0.48702738767859755,100.0,0.27774873015630497,1,1,,
AAR7025.pdf,"Lehigh Acres Development, Inc., Martin 404, N40412",1970-05-29,"Atlanta, GA",FUEL,Fuel Related,FUEL-CONTAM,Fuel Contamination,0.5548636294616253,38.8,0.33166240029288574,2,1,,
AAR7025.pdf,"Lehigh Acres Development, Inc., Martin 404, N40412",1970-05-29,"Atlanta, GA",FUEL,Fuel Related,FUEL-EXHAUST,Fuel Exhaustion,0.5030508325166309,35.2,0.2857890923389694,2,2,,
AAR7025.pdf,"Lehigh Acres Development, Inc., Martin 404, N40412",1970-05-29,"Atlanta, GA",FUEL,Fuel Related,HF-DECISION,Decision Error,0.3717073737098161,26.0,0.2405672911213842,1,3,,
AAR7025.pdf,"Lehigh Acres Development, Inc., Martin 404, N40412",1970-05-29,"Atlanta, GA",SCF-PP,System/Component Failure - Powerplant,SCF-PP-FUEL,Fuel System Failure,0.4167569131136382,100.0,0.21032361893586934,1,1,,
AAR7026.pdf,"Air France, Boeing 747-128, F-BPUD",1970-08-16,"St. Jean, Quebec",SCF-PP,System/Component Failure - Powerplant,SCF-PP-ENG,Engine Mechanical Failure,0.3846408755702466,100.0,0.20548041724138047,1,1,,
AAR7027.pdf,"North Central Airlines, Inc., Convair 580, N2045",1968-12-26,"Chicago, IL",CFIT,Controlled Flight Into Terrain,CFIT-NAV,Navigation Error,0.4285787442720119,29.3,0.2667325130547688,1,3,,
AAR7027.pdf,"North Central Airlines, Inc., Convair 580, N2045",1968-12-26,"Chicago, IL",CFIT,Controlled Flight Into Terrain,CFIT-PROC,Procedural Deviation,0.5508899199390911,37.7,0.2484234708760786,3,1,,
AAR7027.pdf,"North Central Airlines, Inc., Convair 580, N2045",1968-12-26,"Chicago, IL",CFIT,Controlled Flight Into Terrain,HF-PERCEPTUAL,Perceptual Error,0.48236210794195455,33.0,0.23993442981273982,2,2,,
AAR7027.pdf,"North Central Airlines, Inc., Convair 580, N2045",1968-12-26,"Chicago, IL",LOC-I,Loss of Control - Inflight,HF-PERCEPTUAL,Perceptual Error,0.48620997687606893,33.4,0.2542049855399886,2,2,,
AAR7027.pdf,"North Central Airlines, Inc., Convair 580, N2045",1968-12-26,"Chicago, IL",LOC-I,Loss of Control - Inflight,LOC-I-SD,Spatial Disorientation,0.46406686972867817,31.9,0.2832602986856103,1,3,,
AAR7027.pdf,"North Central Airlines, Inc., Convair 580, N2045",1968-12-26,"Chicago, IL",LOC-I,Loss of Control - Inflight,LOC-I-UPSET,Aircraft Upset,0.50635866954363,34.8,0.26996126961182443,2,1,,
AAR7101.pdf,"Pilgrim Aviation and Airlines, Inc., De Havilland Turbo Prop DHC-6, N124PM",1970-02-09,"Waterford, CT",LOC-I,Loss of Control - Inflight,HF-DECISION,Decision Error,0.41856441204381334,100.0,0.23237681766429413,1,1,,
AAR7103.pdf,"Executive Jet Aviation, Inc., Lear Jet L23A, N434EJ",1970-05-08,"Pellston, MI",CFIT,Controlled Flight Into Terrain,CFIT-PROC,Procedural Deviation,0.5724610947257359,33.0,0.2804808718363631,3,2,,
AAR7103.pdf,"Executive Jet Aviation, Inc., Lear Jet L23A, N434EJ",1970-05-08,"Pellston, MI",CFIT,Controlled Flight Into Terrain,CFIT-VIS,Visual Conditions/Illusions,0.5327041183337624,30.7,0.3137557425813773,2,3,,
AAR7103.pdf,"Executive Jet Aviation, Inc., Lear Jet L23A, N434EJ",1970-05-08,"Pellston, MI",CFIT,Controlled Flight Into Terrain,HF-PERCEPTUAL,Perceptual Error,0.6312555221366039,36.4,0.3311377130768607,4,1,,
AAR7105.pdf,"TAG Airlines, Inc., De Havilland Dove (DH-104), N2300H",1970-01-27,No location available.,SCF-NP,System/Component Failure - Non-Powerplant,SCF-NP-STRUCT,Structural Failure,0.45561777301274176,100.0,0.23159635835748402,1,1,,
AAR7107.pdf,"American Airlines, Inc., Boeing 747-121, N743PA",1970-09-17,"San Francisco, CA",SCF-PP,System/Component Failure - Powerplant,SCF-PP-ENG,Engine Mechanical Failure,0.6491267900729332,39.0,0.3823838412902123,4,1,,
AAR7107.pdf,"American Airlines, Inc., Boeing 747-121, N743PA",1970-09-17,"San Francisco, CA",SCF-PP,System/Component Failure - Powerplant,SCF-PP-FIRE,Powerplant Fire,0.5226509972911444,31.4,0.293992573553862,2,2,,
AAR7107.pdf,"American Airlines, Inc., Boeing 747-121, N743PA",1970-09-17,"San Francisco, CA",SCF-PP,System/Component Failure - Powerplant,SCF-PP-PROP,Propeller/Rotor Failure,0.4920224752479869,29.6,0.3056410293795019,2,3,,
AAR7113.pdf,"Commuter Airlines, Inc., Beechcraft C-45 H (Infinite II), N497DM",1970-03-21,"Binghampton, NY",ICE,Icing,ICE-PITOT,Pitot/Static Icing,0.32922362233941455,41.5,0.2070187000062375,1,2,,
